{'name': 'spim_core.spim_base.Exaspim', 'msg': 'tiger motorized axes parameters', 'levelname': 'INFO', 'created': 1691013475.8774211, 'tags': ['schema'], 'message': 'tiger motorized axes parameters', 'asctime': '2023-08-02,14:57:55', 'created_strftime': '2023-08-02,14:57:55'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'X axis, Axis Name ChX, X', 'levelname': 'INFO', 'created': 1691013476.2118802, 'tags': ['schema'], 'message': 'X axis, Axis Name ChX, X', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, BinningHorizontal, X1', 'levelname': 'INFO', 'created': 1691013481.225176, 'tags': ['schema'], 'message': 'remote, BinningHorizontal, X1', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, BinningVerticalMode, Average', 'levelname': 'INFO', 'created': 1691013481.240161, 'tags': ['schema'], 'message': 'remote, BinningVerticalMode, Average', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, BinningVertical, X1', 'levelname': 'INFO', 'created': 1691013481.25513, 'tags': ['schema'], 'message': 'remote, BinningVertical, X1', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, ReverseX, False', 'levelname': 'INFO', 'created': 1691013481.26566, 'tags': ['schema'], 'message': 'remote, ReverseX, False', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, PixelFormat, Mono16', 'levelname': 'INFO', 'created': 1691013481.2758138, 'tags': ['schema'], 'message': 'remote, PixelFormat, Mono16', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TestPattern, Off', 'levelname': 'INFO', 'created': 1691013481.2864053, 'tags': ['schema'], 'message': 'remote, TestPattern, Off', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, DefectivePixelCorrection, True', 'levelname': 'INFO', 'created': 1691013481.2957358, 'tags': ['schema'], 'message': 'remote, DefectivePixelCorrection, True', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, DynamicDefectivePixelCorrection, False', 'levelname': 'INFO', 'created': 1691013481.3052, 'tags': ['schema'], 'message': 'remote, DynamicDefectivePixelCorrection, False', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, DefectivePixelOffsetThreshold, 4096.0', 'levelname': 'INFO', 'created': 1691013481.3111916, 'tags': ['schema'], 'message': 'remote, DefectivePixelOffsetThreshold, 4096.0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, AcquisitionMode, Continuous', 'levelname': 'INFO', 'created': 1691013481.3301606, 'tags': ['schema'], 'message': 'remote, AcquisitionMode, Continuous', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, AcquisitionFrameRate, 2.0451743602752686', 'levelname': 'INFO', 'created': 1691013481.3401444, 'tags': ['schema'], 'message': 'remote, AcquisitionFrameRate, 2.0451743602752686', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, AcquisitionStatus, False', 'levelname': 'INFO', 'created': 1691013481.3501322, 'tags': ['schema'], 'message': 'remote, AcquisitionStatus, False', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TriggerSelector, ExposureStart', 'levelname': 'INFO', 'created': 1691013481.3653705, 'tags': ['schema'], 'message': 'remote, TriggerSelector, ExposureStart', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TriggerMode, On', 'levelname': 'INFO', 'created': 1691013481.370356, 'tags': ['schema'], 'message': 'remote, TriggerMode, On', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TriggerSource, Line0', 'levelname': 'INFO', 'created': 1691013481.3753624, 'tags': ['schema'], 'message': 'remote, TriggerSource, Line0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TriggerActivation, RisingEdge', 'levelname': 'INFO', 'created': 1691013481.3908708, 'tags': ['schema'], 'message': 'remote, TriggerActivation, RisingEdge', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, ExposureMode, Timed', 'levelname': 'INFO', 'created': 1691013481.400408, 'tags': ['schema'], 'message': 'remote, ExposureMode, Timed', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, ExposureTime, 10905.599609375', 'levelname': 'INFO', 'created': 1691013481.4054601, 'tags': ['schema'], 'message': 'remote, ExposureTime, 10905.599609375', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, LineSelector, Line1', 'levelname': 'INFO', 'created': 1691013481.4208908, 'tags': ['schema'], 'message': 'remote, LineSelector, Line1', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, LineMode, Output', 'levelname': 'INFO', 'created': 1691013481.4355755, 'tags': ['schema'], 'message': 'remote, LineMode, Output', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, LineInverter, False', 'levelname': 'INFO', 'created': 1691013481.4457088, 'tags': ['schema'], 'message': 'remote, LineInverter, False', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, LineSource, Strobe', 'levelname': 'INFO', 'created': 1691013481.4604907, 'tags': ['schema'], 'message': 'remote, LineSource, Strobe', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, UserOutputSelector, UserOutput0', 'levelname': 'INFO', 'created': 1691013481.470845, 'tags': ['schema'], 'message': 'remote, UserOutputSelector, UserOutput0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, UserOutputValue, False', 'levelname': 'INFO', 'created': 1691013481.480321, 'tags': ['schema'], 'message': 'remote, UserOutputValue, False', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, DebounceTime, 0.5', 'levelname': 'INFO', 'created': 1691013481.4904637, 'tags': ['schema'], 'message': 'remote, DebounceTime, 0.5', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TimerSelector, Timer0', 'levelname': 'INFO', 'created': 1691013481.50569, 'tags': ['schema'], 'message': 'remote, TimerSelector, Timer0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TimerDuration, 1.0', 'levelname': 'INFO', 'created': 1691013481.5157611, 'tags': ['schema'], 'message': 'remote, TimerDuration, 1.0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TimerDelay, 0.0', 'levelname': 'INFO', 'created': 1691013481.5251791, 'tags': ['schema'], 'message': 'remote, TimerDelay, 0.0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TimerValue, 4140636160.0', 'levelname': 'INFO', 'created': 1691013481.5351586, 'tags': ['schema'], 'message': 'remote, TimerValue, 4140636160.0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TimerStatus, TimerIdle', 'levelname': 'INFO', 'created': 1691013481.545778, 'tags': ['schema'], 'message': 'remote, TimerStatus, TimerIdle', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TimerTriggerSource, Off', 'levelname': 'INFO', 'created': 1691013481.5604663, 'tags': ['schema'], 'message': 'remote, TimerTriggerSource, Off', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TimerTriggerActivation, LevelHigh', 'levelname': 'INFO', 'created': 1691013481.5754445, 'tags': ['schema'], 'message': 'remote, TimerTriggerActivation, LevelHigh', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, GainSelector, DigitalAll', 'levelname': 'INFO', 'created': 1691013481.5957642, 'tags': ['schema'], 'message': 'remote, GainSelector, DigitalAll', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, Gain, 1.0', 'levelname': 'INFO', 'created': 1691013481.6056962, 'tags': ['schema'], 'message': 'remote, Gain, 1.0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, BlackLevelSelector, DigitalAll', 'levelname': 'INFO', 'created': 1691013481.6203387, 'tags': ['schema'], 'message': 'remote, BlackLevelSelector, DigitalAll', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, BlackLevel, 0.0', 'levelname': 'INFO', 'created': 1691013481.6306903, 'tags': ['schema'], 'message': 'remote, BlackLevel, 0.0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TargetTemperature, 0', 'levelname': 'INFO', 'created': 1691013481.6605778, 'tags': ['schema'], 'message': 'remote, TargetTemperature, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, FanOperationMode, On', 'levelname': 'INFO', 'created': 1691013481.6708841, 'tags': ['schema'], 'message': 'remote, FanOperationMode, On', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, FanSpeed, 2582.938232421875', 'levelname': 'INFO', 'created': 1691013481.6756213, 'tags': ['schema'], 'message': 'remote, FanSpeed, 2582.938232421875', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, PeltierOperationMode, On', 'levelname': 'INFO', 'created': 1691013481.6806154, 'tags': ['schema'], 'message': 'remote, PeltierOperationMode, On', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, HotPixelCorrection, On', 'levelname': 'INFO', 'created': 1691013481.6857817, 'tags': ['schema'], 'message': 'remote, HotPixelCorrection, On', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, FlatFieldCorrection, Off', 'levelname': 'INFO', 'created': 1691013481.700499, 'tags': ['schema'], 'message': 'remote, FlatFieldCorrection, Off', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, FlatFieldDataSelector, Space0', 'levelname': 'INFO', 'created': 1691013481.7056777, 'tags': ['schema'], 'message': 'remote, FlatFieldDataSelector, Space0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, FlatFieldTargetSelector, Auto', 'levelname': 'INFO', 'created': 1691013481.715754, 'tags': ['schema'], 'message': 'remote, FlatFieldTargetSelector, Auto', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, FlatFieldTargetLevel, 0', 'levelname': 'INFO', 'created': 1691013481.7209344, 'tags': ['schema'], 'message': 'remote, FlatFieldTargetLevel, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, SequencerMode, Off', 'levelname': 'INFO', 'created': 1691013481.7407231, 'tags': ['schema'], 'message': 'remote, SequencerMode, Off', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, SequencerConfigurationMode, Off', 'levelname': 'INFO', 'created': 1691013481.7507083, 'tags': ['schema'], 'message': 'remote, SequencerConfigurationMode, Off', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, SequencerSetSelector, 0', 'levelname': 'INFO', 'created': 1691013481.7607512, 'tags': ['schema'], 'message': 'remote, SequencerSetSelector, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, SequencerSetActive, 0', 'levelname': 'INFO', 'created': 1691013481.7707305, 'tags': ['schema'], 'message': 'remote, SequencerSetActive, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, SequencerSetCount, 1', 'levelname': 'INFO', 'created': 1691013481.7757206, 'tags': ['schema'], 'message': 'remote, SequencerSetCount, 1', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, TestPendingAck, 0', 'levelname': 'INFO', 'created': 1691013481.7855818, 'tags': ['schema'], 'message': 'remote, TestPendingAck, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, PayloadSize, 302005760', 'levelname': 'INFO', 'created': 1691013481.7957988, 'tags': ['schema'], 'message': 'remote, PayloadSize, 302005760', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, DeviceTapGeometry, Geometry_1X_1Y', 'levelname': 'INFO', 'created': 1691013481.8108265, 'tags': ['schema'], 'message': 'remote, DeviceTapGeometry, Geometry_1X_1Y', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, Image1StreamID, 0', 'levelname': 'INFO', 'created': 1691013481.815377, 'tags': ['schema'], 'message': 'remote, Image1StreamID, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, UserSetSelector, UserSet1', 'levelname': 'INFO', 'created': 1691013481.8308444, 'tags': ['schema'], 'message': 'remote, UserSetSelector, UserSet1', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, UserSetDefault, UserSet1', 'levelname': 'INFO', 'created': 1691013481.8403223, 'tags': ['schema'], 'message': 'remote, UserSetDefault, UserSet1', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, CxpLinkConfigurationPreferredSwitch, CXP6_X4', 'levelname': 'INFO', 'created': 1691013481.8552947, 'tags': ['schema'], 'message': 'remote, CxpLinkConfigurationPreferredSwitch, CXP6_X4', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, CxpLinkConfigurationPreferred, CXP6_X4', 'levelname': 'INFO', 'created': 1691013481.8654568, 'tags': ['schema'], 'message': 'remote, CxpLinkConfigurationPreferred, CXP6_X4', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, CxpLinkConfiguration, CXP6_X4', 'levelname': 'INFO', 'created': 1691013481.8754408, 'tags': ['schema'], 'message': 'remote, CxpLinkConfiguration, CXP6_X4', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, CxpConnectionSelector, 0', 'levelname': 'INFO', 'created': 1691013481.8854258, 'tags': ['schema'], 'message': 'remote, CxpConnectionSelector, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, CxpConnectionTestMode, Off', 'levelname': 'INFO', 'created': 1691013481.8954983, 'tags': ['schema'], 'message': 'remote, CxpConnectionTestMode, Off', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, CxpConnectionTestErrorCount, 0', 'levelname': 'INFO', 'created': 1691013481.9054904, 'tags': ['schema'], 'message': 'remote, CxpConnectionTestErrorCount, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'remote, CxpConnectionTestPacketCount, 0', 'levelname': 'INFO', 'created': 1691013481.909485, 'tags': ['schema'], 'message': 'remote, CxpConnectionTestPacketCount, 0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, StreamID, Stream0', 'levelname': 'INFO', 'created': 1691013481.918449, 'tags': ['schema'], 'message': 'stream, StreamID, Stream0', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, StreamType, CXP', 'levelname': 'INFO', 'created': 1691013481.9234407, 'tags': ['schema'], 'message': 'stream, StreamType, CXP', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, StreamConfigurationStatus, OK', 'levelname': 'INFO', 'created': 1691013481.955783, 'tags': ['schema'], 'message': 'stream, StreamConfigurationStatus, OK', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, PixelFormat, Mono16', 'levelname': 'INFO', 'created': 1691013481.962479, 'tags': ['schema'], 'message': 'stream, PixelFormat, Mono16', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, PixelFormatNamespace, PFNC_32BIT', 'levelname': 'INFO', 'created': 1691013481.9684734, 'tags': ['schema'], 'message': 'stream, PixelFormatNamespace, PFNC_32BIT', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, PixelSize, 16', 'levelname': 'INFO', 'created': 1691013481.9743695, 'tags': ['schema'], 'message': 'stream, PixelSize, 16', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
{'name': 'exaspim.devices.camera.Camera', 'msg': 'stream, PixelComponentCount, 1', 'levelname': 'INFO', 'created': 1691013481.9793608, 'tags': ['schema'], 'message': 'stream, PixelComponentCount, 1', 'asctime': '2023-08-02,14:58:01', 'created_strftime': '2023-08-02,14:58:01'}
